ts_code_x,trade_date,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,ts_code_y,close_y,open_y,high_y,low_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y,ma,data_dif,data_dea,data_macd,kdj_k,kdj_d,kdj_j,bias,rsi,roc,psy,ave_change
000002.SZ,20110812,8.53,8.59,8.41,8.43,8.55,-0.12,-1.4,424572.36,360006.8524,000001.SH,2593.173,2593.395,2605.447,2585.846,2581.508,11.665,0.4519,97171206.0,100034768.305,8.286666666666664,-0.01519277093728455,-0.04954088153936865,0.0686962212041682,164.33538996516944,159.39016511770774,174.22583966009284,1.7296862429606146,61.98347107438013,3.795966785290632,50.0,-0.07
000002.SZ,20110815,8.43,8.55,8.33,8.5,8.43,0.07,0.83,444015.76,374718.3982,000001.SH,2626.77,2598.138,2627.1040000000003,2584.407,2593.173,33.597,1.2956,88676842.0,90997350.623,8.319166666666662,-0.0023309541115725807,-0.04009140941067457,0.07552091059820398,167.8902682163477,162.223539384506,179.22372588003105,2.1736952819794175,65.60000000000002,4.117647058823525,58.333333333333336,-0.12000000000000001
000002.SZ,20110816,8.44,8.5,8.33,8.36,8.5,-0.14,-1.65,390971.46,328778.209,000001.SH,2608.166,2627.8540000000003,2636.36,2601.501,2626.77,-18.604,-0.7082,85226861.0,90247920.858,8.336666666666662,-0.0026182120801809816,-0.03259201663970212,0.059947609119042275,155.6768266051921,160.0412984193735,146.9478829768293,0.27988804478213103,57.77777777777775,0.8373205741626829,50.0,-0.07333333333333335
000002.SZ,20110817,8.33,8.4,8.15,8.22,8.36,-0.14,-1.67,438625.76,361179.6806,000001.SH,2601.261,2603.9610000000002,2617.165,2596.0389999999998,2608.166,-6.905,-0.2647,70109146.0,72200596.507,8.330833333333329,-0.013237273258132731,-0.028719104163458183,0.030963661810650904,132.95119432616127,151.0112544194064,96.83107413967099,-1.330399119735863,47.40740740740746,-0.608272506082712,41.66666666666667,-0.04666666666666667
000002.SZ,20110818,8.22,8.23,8.08,8.14,8.22,-0.08,-0.97,419637.96,340681.555,000001.SH,2559.472,2601.99,2603.485,2556.859,2601.261,-41.788999999999994,-1.6065,70989277.0,76087950.237,8.319999999999995,-0.027376874679143626,-0.028450549327811717,0.0021473492973361832,111.62262065025763,137.88170081281837,59.10446032513613,-2.163461538461472,45.39007092198585,-2.5798525798525684,41.66666666666667,0.026666666666666672
000002.SZ,20110819,8.03,8.19,8.03,8.14,8.14,0.0,0.0,492715.8,399849.9531,000001.SH,2534.3579999999997,2519.645,2538.272,2513.754,2559.472,-25.114,-0.9812,70606801.0,73771901.698,8.302499999999997,-0.03812194412884473,-0.030385456201198337,-0.015472975855292788,101.08174227412567,125.61504235040837,52.0151421215603,-1.9572417946401224,42.105263157894775,-2.0884520884520876,33.33333333333333,0.006666666666666672
000002.SZ,20110822,8.12,8.16,8.05,8.08,8.14,-0.06,-0.74,202723.17,164003.1522,000001.SH,2515.863,2534.57,2553.415,2507.782,2534.3579999999997,-18.495,-0.7298,61214429.0,65524542.977,8.28333333333333,-0.05062189514382531,-0.03443379499856473,-0.03237620029052117,80.20833463212894,110.47946849119113,19.666066914004574,-2.454728370221284,41.481481481481474,-1.2376237623762332,33.33333333333333,0.12000000000000001
000002.SZ,20110823,8.12,8.26,8.1,8.22,8.08,0.14,1.73,312150.98,256222.5083,000001.SH,2554.019,2524.877,2554.178,2514.949,2515.863,38.156,1.5166,60944193.0,63210700.213999994,8.286666666666662,-0.04920374662131621,-0.037388398970351865,-0.023630695301928697,102.19017627900725,107.71637052488117,91.13778778725941,-0.8045052292839237,51.470588235294144,1.9464720194647218,41.66666666666667,0.053333333333333344
000002.SZ,20110824,8.25,8.28,8.15,8.16,8.22,-0.06,-0.73,138239.45,113491.4756,000001.SH,2541.091,2562.411,2569.278,2536.256,2554.019,-12.927999999999999,-0.5062,65462469.0,70690689.369,8.294999999999995,-0.05209622252426449,-0.04033045251362624,-0.023531540021276498,101.46011742030086,105.63095254045372,93.11844717999512,-1.627486437612954,53.84615384615382,-1.715686274509811,41.66666666666667,0.0033333333333333457
000002.SZ,20110825,8.2,8.46,8.14,8.44,8.16,0.28,3.43,532834.74,444368.2833,000001.SH,2615.261,2546.402,2616.304,2545.054,2541.091,74.17,2.9188,104537978.0,104570297.57100001,8.306666666666661,-0.03237273850377065,-0.03873869813120637,0.012731919254871438,172.76828985735412,128.01006700333676,262.2847355653888,1.6051364365971703,55.223880597014876,0.0,41.66666666666667,-0.10000000000000002
000002.SZ,20110826,8.39,8.45,8.31,8.38,8.44,-0.06,-0.71,265807.62,222779.449,000001.SH,2612.188,2602.208,2616.636,2593.238,2615.261,-3.073,-0.1175,77850450.0,81503341.252,8.30166666666666,-0.021160182981999398,-0.035222621207934436,0.028124876451870076,204.92245158712518,153.64753007699548,307.47229460738464,0.9435856253765144,47.61904761904767,-2.0286396181384236,33.33333333333333,-0.07666666666666666
000002.SZ,20110829,8.3,8.36,8.1,8.17,8.38,-0.21,-2.51,311558.52,255401.5406,000001.SH,2576.413,2595.466,2595.466,2570.844,2612.188,-35.775,-1.3695,73696095.0,78406747.865,8.269999999999994,-0.028281642289364584,-0.033834307319536475,0.011105330060343782,172.51240231947878,159.93582107724492,197.66556480394655,-1.2091898428052525,36.02941176470586,-3.1823745410036692,25.0,-0.01
000002.SZ,20110830,8.22,8.28,8.1,8.14,8.17,-0.03,-0.37,321466.17,262573.6564,000001.SH,2566.595,2592.597,2615.135,2563.689,2576.413,-9.818,-0.3811,75910686.0,79541815.163,8.245833333333328,-0.03584554314367416,-0.03423658186175069,-0.0032179225638469533,143.21339563300737,154.36167911313237,120.91682867275733,-1.2834765032844193,38.58267716535436,-4.422604422604415,25.0,-0.013333333333333334
000002.SZ,20110831,8.11,8.17,8.09,8.15,8.14,0.01,0.12,210926.21,171367.2084,000001.SH,2567.34,2566.529,2574.415,2545.096,2566.595,0.745,0.028999999999999998,59169720.0,62236266.86399999,8.216666666666661,-0.0405846189077419,-0.03550625839871488,-0.010156721018054038,126.24482755477183,144.98939509291677,88.75569247848193,-0.8113590263691012,35.537190082644635,-2.576687116564406,25.0,-0.04
000002.SZ,20110901,8.16,8.19,8.1,8.14,8.15,-0.01,-0.12,166844.59,135879.1196,000001.SH,2556.042,2569.799,2584.804,2547.855,2567.34,-11.298,-0.4401,57290927.0,59881555.986999996,8.198333333333329,-0.04460539279277853,-0.03732616454561993,-0.014558456494317196,111.43594546620895,133.8049117508126,66.6980128970016,-0.7115267330757666,39.81481481481485,-0.9828009828009836,25.0,-0.04666666666666667
000002.SZ,20110902,8.13,8.16,8.04,8.1,8.14,-0.04,-0.49,303436.93,245290.0592,000001.SH,2528.28,2551.556,2557.31,2517.618,2556.042,-27.761999999999997,-1.0861,54436581.0,55969022.194,8.188333333333327,-0.05034863268769563,-0.03993074893055494,-0.020835767514281373,90.95729681487907,119.5223733254362,33.827143793764776,-1.0787706085893873,43.87755102040812,-0.49382716049383857,25.0,0.006666666666666664
000002.SZ,20110905,8.08,8.11,8.0,8.03,8.1,-0.07,-0.86,307995.52,247211.2658,000001.SH,2478.739,2510.1,2510.1,2478.195,2528.28,-49.541000000000004,-1.9595,55031066.0,56402274.346,8.179166666666662,-0.05971531916739359,-0.04388777328366247,-0.03165509176746223,69.72910685513187,102.92461774748105,3.3380850704335217,-1.8237391747325016,44.32989690721644,-1.3698630136986454,25.0,0.02333333333333333
000002.SZ,20110906,8.0,8.05,7.95,8.0,8.03,-0.03,-0.37,278107.84,222576.9357,000001.SH,2470.524,2465.565,2482.242,2459.5429999999997,2478.739,-8.215,-0.3314,49223173.0,50140331.683,8.167499999999995,-0.06870585395497031,-0.04885150011273129,-0.03970870768447804,63.152737880214815,89.66732441161078,10.123564817422874,-2.0508111417201738,42.99999999999997,-1.0000000000000009,25.0,0.02666666666666666
000002.SZ,20110907,8.04,8.17,8.0,8.12,8.0,0.12,1.5,395553.88,320160.1829,000001.SH,2516.09,2480.9410000000003,2516.754,2475.218,2470.524,45.566,1.8444,59665860.0,61951469.219,8.170833333333329,-0.06559316613511079,-0.052199893054533444,-0.026786546161154695,98.7684920039284,92.70104694952013,110.90338211274496,-0.6221315655277482,51.88679245283016,-1.2315270935960767,33.33333333333333,-0.016666666666666666
000002.SZ,20110908,8.11,8.15,8.05,8.1,8.12,-0.02,-0.25,179321.67,145404.7582,000001.SH,2498.9429999999998,2523.962,2524.377,2498.113,2516.09,-17.147000000000002,-0.6815,55271952.0,60046842.303,8.160833333333327,-0.06396925275908494,-0.054553798591506206,-0.018830908335157465,115.84566136273443,100.41591843269103,146.70514722282127,-0.7454304094760885,43.61702127659567,-0.7407407407407469,25.0,-0.006666666666666665
000002.SZ,20110909,8.13,8.2,8.07,8.08,8.1,-0.02,-0.25,364042.6,296092.7084,000001.SH,2497.7529999999997,2506.969,2528.422,2487.145,2498.9429999999998,-1.19,-0.0476,51253380.0,53535159.298999995,8.154166666666661,-0.06353240252281722,-0.05634953988150932,-0.014365725282615802,120.56377424675571,107.13187037773446,147.42758198479822,-0.9095554420030016,45.555555555555536,-4.455445544554449,25.0,0.0033333333333333335
000002.SZ,20110913,8.01,8.11,7.97,8.07,8.08,-0.01,-0.12,259308.73,208035.2782,000001.SH,2471.305,2467.73,2477.083,2453.7960000000003,2497.7529999999997,-26.448,-1.0589,49930919.0,51851701.382,8.123333333333328,-0.06324842276665876,-0.05772932906206513,-0.011038187409187272,120.37584949770599,111.54653008746881,138.03448831818034,-0.656544932293732,20.63492063492057,-3.8413878562577506,16.666666666666664,-0.0033333333333333327
000002.SZ,20110914,8.05,8.1,8.0,8.08,8.07,0.01,0.12,224980.37,181054.9609,000001.SH,2484.827,2478.5860000000002,2485.9339999999997,2439.3720000000003,2471.305,13.522,0.5472,54065977.0,54761652.533,8.098333333333327,-0.06151819354606758,-0.05848710749633773,-0.006062172099459695,123.5838996666278,115.55898661571969,139.633725768444,-0.2263840296356534,24.13793103448262,-1.1138613861386122,25.0,-0.10000000000000002
000002.SZ,20110915,8.08,8.15,8.05,8.09,8.08,0.01,0.12,245485.31,199270.4146,000001.SH,2479.055,2482.859,2496.572,2477.651,2484.827,-5.772,-0.2323,56003688.0,55860904.581999995,8.091666666666661,-0.05867408871569424,-0.05852450395882901,-0.00029916951373046285,129.05593311278005,120.05796878280022,147.05186177273973,-0.02059732234803212,39.47368421052623,-0.6180469715698481,33.33333333333333,-0.12333333333333335
000002.SZ,20110916,8.12,8.17,8.0,8.06,8.09,-0.03,-0.37,364527.51,293467.7899,000001.SH,2482.343,2490.177,2499.481,2475.758,2479.055,3.2880000000000003,0.1326,47986854.0,49584868.842,8.084999999999996,-0.05813707301857107,-0.05844701740838791,0.0006198887796336761,122.70395540720808,120.93996432445167,126.23193757272094,-0.3092145949288193,39.47368421052623,-1.1166253101736954,33.33333333333333,-0.06333333333333334
000002.SZ,20110919,8.0,8.02,7.7,7.78,8.06,-0.28,-3.47,607367.91,475828.5941,000001.SH,2437.795,2469.6,2469.6,2437.165,2482.343,-44.548,-1.7946,48746822.0,48599667.203999996,8.054166666666662,-0.07910999573531896,-0.06257962853570802,-0.033060734399221886,90.13597026698794,110.67196630388334,49.06397819319713,-3.4040351784789866,21.53846153846143,-4.627249357326481,25.0,-0.10666666666666665
000002.SZ,20110920,7.78,7.8,7.65,7.72,7.78,-0.06,-0.77,290652.41,224291.7105,000001.SH,2447.755,2433.721,2460.034,2426.703,2437.795,9.96,0.4086,46265892.0,47956372.39,8.019166666666662,-0.09936675052296451,-0.06993707495513946,-0.058859351135650106,75.64620239888409,98.99671166781191,28.945183861028426,-3.7306453288994548,19.999999999999872,-4.922279792746112,25.0,-0.10666666666666667
000002.SZ,20110921,7.72,7.93,7.67,7.87,7.72,0.15,1.94,411282.92,321356.6553,000001.SH,2512.9629999999997,2450.116,2517.673,2438.8520000000003,2447.755,65.208,2.6639999999999997,86689276.0,88188034.88299999,7.999999999999996,-0.1022628435091315,-0.07640224414694248,-0.051721198724378054,99.31969048959373,99.10437127507909,99.75032891862301,-1.6249999999999443,35.80246913580246,-2.0330368487928747,33.33333333333333,-0.24
000002.SZ,20110922,7.8,7.84,7.44,7.46,7.87,-0.41,-5.21,1048418.29,795528.0184,000001.SH,2443.0570000000002,2491.212,2499.976,2442.462,2512.9629999999997,-69.906,-2.7818,74695409.0,74891290.55399999,7.952499999999994,-0.13574673185126684,-0.08827116442414161,-0.09495113485425047,68.06497884363925,88.75790713084372,26.679122269230305,-6.193021062558877,25.217391304347803,-7.238605898123325,33.33333333333333,-0.09666666666666666
000002.SZ,20110923,7.38,7.52,7.28,7.4,7.46,-0.06,-0.8,558852.13,412362.276,000001.SH,2433.159,2411.833,2440.751,2400.141,2443.0570000000002,-9.898,-0.4051,67302693.0,67947197.759,7.902499999999995,-0.16517023991938728,-0.1036510030927249,-0.12303847365332476,62.043319228929136,79.85304449663,26.423868693527396,-6.358747231888584,24.57627118644065,-9.729729729729714,33.33333333333333,-0.10666666666666667
000002.SZ,20110926,7.33,7.43,7.04,7.15,7.4,-0.25,-3.38,523721.32,378133.4883,000001.SH,2393.183,2416.226,2441.729,2384.64,2433.159,-39.976,-1.643,57425042.0,58915927.605,7.821666666666662,-0.2061087674420552,-0.1241425810851925,-0.1639323727137254,50.76392222079102,70.15667040450786,11.978425853357322,-8.587257617728472,12.977099236641228,-13.286713286713276,25.0,0.010000000000000004
000002.SZ,20110927,7.2,7.23,7.1,7.17,7.15,0.02,0.28,376874.84,270077.8813,000001.SH,2415.054,2410.991,2423.913,2395.1639999999998,2393.183,21.871,0.9139,55231432.0,55315102.091000006,7.744166666666662,-0.2342448735795859,-0.1461630611816952,-0.1761636247957814,56.649632357791404,65.65432438888129,38.64024829561163,-7.414182718174918,14.503816793893106,-12.69177126917713,33.33333333333333,0.023333333333333334
000002.SZ,20110928,7.22,7.23,7.0,7.08,7.17,-0.09,-1.26,351393.07,249650.6157,000001.SH,2392.062,2427.2889999999998,2430.27,2383.396,2415.054,-22.991999999999997,-0.9520000000000001,55758447.0,55720881.056,7.660833333333329,-0.2607411803718449,-0.169078703000202,-0.1833249547432858,49.36062447035291,60.223091082661405,27.635691245735913,-7.5818557598172,13.768115942028961,-13.983050847457632,33.33333333333333,-0.02666666666666666
000002.SZ,20110929,7.05,7.29,6.88,7.18,7.08,0.1,1.41,510247.11,362764.8845,000001.SH,2365.343,2378.423,2387.538,2358.572,2392.062,-26.719,-1.117,59191239.0,57021447.533999994,7.586666666666663,-0.2706004219947067,-0.1893830595443541,-0.16243472490070515,61.478511551728886,60.641564572352806,63.15240551048103,-5.3602811950790485,19.727891156462544,-12.534818941504183,41.66666666666667,-0.04666666666666666
000002.SZ,20110930,7.15,7.31,7.14,7.24,7.18,0.06,0.84,347693.23,251544.6026,000001.SH,2359.22,2368.3979999999997,2377.541,2348.217,2365.343,-6.122999999999999,-0.2589,48818372.0,46104608.498,7.516666666666663,-0.2704809429611075,-0.20560264437266354,-0.12975659717688787,75.27138865358293,65.51817259944698,94.77782076185483,-3.680709534368022,22.368421052631575,-11.740331491712704,41.66666666666667,0.03333333333333333
000002.SZ,20111010,7.23,7.24,6.98,7.0,7.24,-0.24,-3.31,376604.42,265484.622,000001.SH,2344.7870000000003,2363.078,2368.149,2338.685,2359.22,-14.433,-0.6118,41745306.0,39926413.16,7.42583333333333,-0.2863366395656257,-0.22174944989798498,-0.12917437933528148,61.60949719759409,64.21528079882624,56.39792999512977,-5.7344854673997965,18.85714285714286,-15.142857142857151,33.33333333333333,0.12333333333333334
000002.SZ,20111011,7.13,7.18,6.95,7.04,7.0,0.04,0.57,358264.42,252838.7338,000001.SH,2348.516,2401.738,2412.376,2323.4120000000003,2344.7870000000003,3.7289999999999996,0.159,63975806.0,62773516.01,7.34083333333333,-0.2923185827381598,-0.2358632810020304,-0.11291060347225879,58.8507759095028,62.42711250238225,51.6981027237439,-4.09808150754905,21.02272727272727,-10.51136363636364,41.66666666666667,0.10333333333333332
000002.SZ,20111012,7.0,7.42,6.95,7.34,7.04,0.3,4.26,698492.57,505518.6473,000001.SH,2420.0,2335.488,2421.6929999999998,2318.6279999999997,2348.516,71.484,3.0438,91508568.0,84438390.265,7.304166666666664,-0.26985809374332703,-0.24266224529837208,-0.05439169688990991,90.34496171747975,71.73306224075796,127.56876067092333,0.49058756417573923,37.64044943820224,-5.177111716621251,50.0,-5.782411586589357e-19
000002.SZ,20111013,7.33,7.52,7.3,7.37,7.34,0.03,0.41,535009.79,395974.4112,000001.SH,2438.79,2412.8320000000003,2439.64,2406.282,2420.0,18.79,0.7764,87860106.0,82192311.755,7.274999999999998,-0.24680218647338226,-0.24349023370368147,-0.0066239055394015645,114.67441892278154,86.04684780144261,171.92956116545938,1.3058419243986592,40.00000000000001,-6.784260515603799,58.333333333333336,-0.06
000002.SZ,20111014,7.35,7.39,7.27,7.35,7.37,-0.02,-0.27,194043.04,142190.9538,000001.SH,2431.375,2429.885,2437.594,2409.288,2438.79,-7.415,-0.304,60673160.0,58276063.53,7.231666666666663,-0.22751365173265992,-0.24029491678368634,0.02556253010205284,128.6718348374165,100.2551768134406,185.5051508853683,1.6363217331182778,33.9506172839506,-1.4965986394557866,50.0,-0.08333333333333333
000002.SZ,20111017,7.36,7.46,7.31,7.34,7.35,-0.01,-0.14,287416.33,211613.58399999997,000001.SH,2440.402,2434.486,2452.99,2424.726,2431.375,9.027000000000001,0.3713,58267682.0,57704518.651999995,7.221666666666664,-0.21060254081441077,-0.23435644080808807,0.047507799987354604,136.89233433605804,112.46756265431692,185.74187769954025,1.638587583660317,45.08196721311475,-0.8174386920980994,50.0,-0.10666666666666667
000002.SZ,20111018,7.3,7.33,7.1,7.19,7.34,-0.15,-2.04,311014.97,223794.4886,000001.SH,2383.485,2423.282,2425.646,2378.667,2440.402,-56.917,-2.3323,79525744.0,69338909.189,7.204166666666663,-0.20687450615680092,-0.22886005329899345,0.04397109428438506,125.7060006684809,116.88037532570583,143.35725135403104,-0.19664545980329906,41.98473282442748,0.5563282336578586,50.0,-0.06999999999999999
000002.SZ,20111019,7.17,7.24,7.09,7.1,7.19,-0.09,-1.25,236739.08,169381.0643,000001.SH,2377.512,2387.831,2401.688,2374.417,2383.485,-5.973,-0.2506,58534637.0,53173514.651999995,7.199999999999996,-0.2087502460701618,-0.2248380915143775,0.03217569088843142,105.54313088043371,113.10129384394793,90.42680495340528,-1.3888888888888353,47.826086956521706,-0.9859154929577505,50.0,0.03
000002.SZ,20111020,7.04,7.15,6.9,7.02,7.1,-0.08,-1.13,303811.91,211954.2819,000001.SH,2331.366,2365.909,2368.64,2315.9,2377.512,-46.146,-1.9409,65425215.0,57867763.724,7.187499999999996,-0.21420148907992598,-0.2227107708841061,0.017018563608360238,86.36208725362059,104.18822498050466,50.709811799852446,-2.330434782608641,43.80165289256197,-0.8547008547008619,41.66666666666667,0.12666666666666668
000002.SZ,20111021,7.05,7.11,6.94,6.98,7.02,-0.04,-0.57,212489.74,149356.017,000001.SH,2317.275,2330.512,2340.315,2313.782,2331.366,-14.091,-0.6044,48436725.0,43725376.635,7.179166666666663,-0.2192117112053351,-0.2220109589106181,0.005598495410565951,70.27313753415878,92.88319583172199,25.053020939032365,-2.7742309924549606,45.68965517241381,-2.8653295128939726,41.66666666666667,0.22666666666666666
000002.SZ,20111024,6.98,7.2,6.94,7.19,6.98,0.21,3.01,275881.38,196073.4906,000001.SH,2370.333,2322.02,2371.092,2307.146,2317.275,53.058,2.2897,70874071.0,62971553.897,7.179999999999995,-0.2039304749772226,-0.21839486196795535,0.028928773981465483,92.88050438785282,92.88229868376561,92.87691579602722,0.13927576601678443,50.3937007874016,-0.6954102920723202,41.66666666666667,0.16
000002.SZ,20111025,7.16,7.53,7.12,7.4,7.19,0.21,2.92,785134.01,577616.6503,000001.SH,2409.672,2366.3979999999997,2414.049,2357.387,2370.333,39.339,1.6596,90888876.0,83635006.493,7.193333333333329,-0.17292287539718476,-0.20930046433996513,0.07275517788556074,141.28541562364924,109.01667099706059,205.82290487682658,2.8730305838740255,55.633802816901415,5.40540540540541,41.66666666666667,0.17
000002.SZ,20111026,7.4,7.73,7.39,7.66,7.4,0.26,3.51,1220133.33,933860.1102,000001.SH,2427.48,2398.19,2448.98,2394.73,2409.672,17.808,0.7390000000000001,107447168.0,98578021.06799999,7.248333333333329,-0.12596543500107948,-0.19263345801206222,0.13333604602196547,214.8251977173548,144.28617990382597,355.9032333444125,5.679466544033182,72.91666666666667,8.093994778067886,50.0,0.11333333333333333
000002.SZ,20111027,7.66,7.74,7.63,7.67,7.66,0.01,0.13,372622.83,286398.3341,000001.SH,2435.614,2432.473,2449.701,2426.315,2427.48,8.134,0.3351,82408961.0,75098560.018,7.300833333333329,-0.08694442933331459,-0.17149565180947182,0.16910244495231447,265.4390207004593,184.6704601693709,426.97614176263613,5.056500399497838,72.3404255319149,4.302477183833117,50.0,0.02999999999999999
000002.SZ,20111028,7.75,8.28,7.75,7.91,7.67,0.24,3.13,1025876.23,819997.8504,000001.SH,2473.41,2462.085,2483.759,2456.177,2435.614,37.796,1.5518,110032721.0,104186688.309,7.348333333333328,-0.03627446641951604,-0.14445141425365035,0.21635389566826863,337.2768074511004,235.53924259661449,540.7519371600722,7.643456566114841,71.11111111111113,6.826801517067004,50.0,-0.003333333333333327
000002.SZ,20111031,7.85,8.0,7.65,8.0,7.91,0.09,1.14,734223.62,576405.0346,000001.SH,2468.25,2470.254,2478.3070000000002,2455.205,2473.41,-5.16,-0.2086,84172562.0,81783447.175,7.400833333333328,0.011003175693844014,-0.11336049582468828,0.2487273430370646,399.4543795705752,290.17762158793505,618.0078955358556,8.095935142438998,72.3404255319149,8.125000000000004,50.0,-0.08
000002.SZ,20111101,7.91,8.05,7.7,7.76,8.0,-0.24,-3.0,545079.49,428004.5589,000001.SH,2470.019,2450.331,2491.355,2445.527,2468.25,1.7690000000000001,0.0717,88892417.0,85052779.138,7.434999999999995,0.028804826674712736,-0.08492743100329206,0.2274645153560096,402.81085622165324,327.72203313250793,552.9885023999439,4.371217215870946,62.576687116564436,5.412371134020618,50.0,0.02666666666666667
000002.SZ,20111102,7.62,7.94,7.61,7.9,7.76,0.14,1.8,359073.24,280509.2494,000001.SH,2504.1079999999997,2437.87,2505.121,2433.715,2470.019,34.089,1.3801,105468200.0,102082766.28899999,7.481666666666662,0.05357399855221967,-0.05722714484160583,0.22160228678765098,456.7758649320828,370.7399770656997,628.847640664849,5.591445756293231,65.90909090909093,8.987341772151899,58.333333333333336,-0.07333333333333335
000002.SZ,20111103,7.9,7.99,7.75,7.76,7.9,-0.14,-1.77,472249.59,369601.7721,000001.SH,2508.09,2510.842,2535.24,2507.297,2504.1079999999997,3.9819999999999998,0.159,136576325.0,136305609.736,7.529166666666662,0.06121707068675164,-0.03353830156449805,0.18951074450249938,409.64544841626025,383.7084675158866,461.5194102170076,3.065855008301108,66.28571428571426,8.50515463917526,58.333333333333336,-0.02666666666666667
000002.SZ,20111104,7.91,8.01,7.78,7.84,7.76,0.08,1.03,472888.37,373003.68799999997,000001.SH,2528.294,2525.244,2536.779,2512.904,2508.09,20.204,0.8056,101873675.0,99981183.331,7.59083333333333,0.07288056234486007,-0.01225452865940181,0.17027018200852376,331.6335509766937,366.3501620028223,262.2003289244366,3.282467888901133,71.26436781609196,10.459183673469392,66.66666666666666,-0.05666666666666667
000002.SZ,20111107,7.78,7.86,7.65,7.68,7.84,-0.16,-2.04,323021.61,250210.8412,000001.SH,2509.799,2518.8979999999997,2536.18,2507.615,2528.294,-18.495,-0.7315,78867174.0,78893506.771,7.6458333333333295,0.06844006138474867,0.0038843894241786447,0.12911134392114007,249.52040653348197,327.40691017970886,93.74739924102823,0.4468664850136708,68.13186813186813,9.114583333333325,66.66666666666666,-0.03666666666666667
000002.SZ,20111108,7.68,7.71,7.46,7.68,7.68,0.0,0.0,541726.6,410257.6339,000001.SH,2503.8360000000002,2514.259,2524.82,2500.02,2509.799,-5.962999999999999,-0.2376,78672656.0,76914038.706,7.704166666666662,0.06418099980389513,0.01594371154480591,0.09647457651817845,195.68027102232128,283.4980304605796,20.044752145804637,-0.31368307193071887,69.66292134831458,6.380208333333324,66.66666666666666,-0.05333333333333334
000002.SZ,20111109,7.63,7.7,7.54,7.67,7.68,-0.01,-0.13,361854.38,275059.9339,000001.SH,2524.919,2512.587,2527.703,2489.025,2503.8360000000002,21.083000000000002,0.8420000000000001,78208572.0,78141603.24,7.744166666666662,0.059315768603141805,0.024618122982186453,0.06939529124191071,159.62018068154745,242.20541386756892,-5.550285690495514,-0.9577101043795845,65.1898734177215,3.520208604954362,58.333333333333336,-0.013333333333333341
000002.SZ,20111110,7.59,7.65,7.45,7.57,7.67,-0.1,-1.3,427340.67,321122.4288,000001.SH,2479.536,2498.594,2507.452,2478.139,2524.919,-45.383,-1.7974,87111088.0,85463858.302,7.758333333333328,0.04685860221470861,0.029066218839239197,0.03558476675093883,126.4134537876983,203.60809384094537,-27.97582631879584,-2.4274973147152945,55.78231292517006,-1.1889035667106982,50.0,-0.006666666666666668
000002.SZ,20111111,7.5,7.56,7.45,7.52,7.57,-0.05,-0.66,270300.67,202746.8432,000001.SH,2481.084,2483.9570000000003,2496.527,2472.761,2479.536,1.548,0.0624,66137668.0,65005133.543000005,7.746666666666662,0.032579782544228664,0.02976893158157023,0.005621701925316865,105.48775707058667,170.90131491749244,-25.339358623224882,-2.9259896729775683,44.44444444444443,-1.9946808510638345,41.66666666666667,-0.07666666666666667
000002.SZ,20111114,7.55,7.67,7.48,7.63,7.52,0.11,1.46,528719.32,401141.1381,000001.SH,2528.714,2498.672,2529.632,2496.335,2481.084,47.63,1.9197,81229812.0,82523780.186,7.743333333333328,0.02978898794533702,0.029772942854329677,3.209018201468655e-05,124.87062592584584,155.5577519202769,63.49637393698373,-1.46362462333183,48.529411764705884,-3.669724770642205,41.66666666666667,-0.11
000002.SZ,20111115,7.6,7.6,7.51,7.55,7.63,-0.08,-1.05,174771.21,131955.9048,000001.SH,2529.761,2525.948,2534.0589999999997,2518.703,2528.714,1.047,0.0414,79227750.0,80497345.503,7.713333333333328,0.020886193000153597,0.02799559288133646,-0.014218799762365723,113.55011425359424,141.55520603138268,57.53993069801737,-2.1175453759722718,35.00000000000001,-5.960264900662254,33.33333333333333,-0.15333333333333332
000002.SZ,20111116,7.54,7.56,7.22,7.29,7.55,-0.26,-3.44,499917.08,367937.5546,000001.SH,2466.959,2529.073,2529.458,2456.856,2529.761,-62.802,-2.4825,93382109.0,92396963.052,7.6541666666666615,-0.007052643924038371,0.020985945513452783,-0.05607717887498231,82.56282126710208,121.89107777662248,3.906308248061265,-4.757757212846967,24.08759124087595,-6.447187928669406,25.0,-0.06666666666666667
000002.SZ,20111117,7.3,7.35,7.24,7.3,7.29,0.01,0.14,240909.9,175842.5215,000001.SH,2463.0460000000003,2467.7039999999997,2482.528,2459.165,2466.959,-3.9130000000000003,-0.1586,66414285.0,65902701.975,7.6158333333333275,-0.02806428733388433,0.011175898936362292,-0.07848037254049324,75.55470135755526,106.44561897026675,13.772866132132293,-4.147062041798812,29.8245614035088,-8.219178082191789,33.33333333333333,-0.06333333333333334
000002.SZ,20111118,7.26,7.28,6.99,7.09,7.3,-0.21,-2.88,711611.33,504172.9063,000001.SH,2416.562,2448.387,2448.51,2411.042,2463.0460000000003,-46.483999999999995,-1.8873,72180807.0,70566565.864,7.548333333333328,-0.060948158115262,-0.003248912482929806,-0.11539849126466438,61.86405377860002,91.58509723971117,2.4219668563777077,-6.071980569662108,16.528925619834713,-9.449929478138223,25.0,0.0
